,for_date,data_source,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
8718,2022-01-17,rentcast,tx106,tx1061a2-Classic,"6800 Austin Center Blvd, Apt 732",Austin,TX,78731,1.0,992,2022-01-12,Apartment,2.222,0.3,2022-01-18 00:44:58.587340
8719,2022-01-17,rentcast,tx106,tx1061a2-Classic,"6800 Austin Center Blvd, Apt 1262",Austin,TX,78731,1.0,992,2022-01-12,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8720,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6805 Wood Hollow Dr, # 1146",Austin,TX,78731,1.0,618,2022-01-12,Apartment,2.292,0.15,2022-01-18 00:44:58.587340
8721,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6805 Wood Hollow Dr, # 1342",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.192,0.15,2022-01-18 00:44:58.587340
8722,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6805 Wood Hollow Dr, # 1336",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.262,0.15,2022-01-18 00:44:58.587340
8723,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6811 Wood Hollow Dr, Unit 1770",Austin,TX,78731,1.0,626,2021-09-16,Apartment,1.672,0.1,2022-01-18 00:44:58.587340
8724,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6805 Wood Hollow Dr, # 2336",Austin,TX,78731,1.0,626,2021-12-30,Apartment,1.782,0.15,2022-01-18 00:44:58.587340
8725,2022-01-17,rentcast,tx106,tx1061a2-Signature,"7117 Wood Hollow Dr, Apt 414",Austin,TX,78731,1.0,611,2021-11-11,Apartment,1.872,0.42,2022-01-18 00:44:58.587340
8726,2022-01-17,rentcast,tx106,tx1061a2-Signature,"3523 N Hills Dr, Unit 958",Austin,TX,78731,1.0,653,2021-09-16,Apartment,1.522,0.03,2022-01-18 00:44:58.587340
8727,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6720 Wood Holw, /Far W Unit 1638",Austin,TX,78731,1.0,481,2021-09-16,Apartment,1.862,0.08,2022-01-18 00:44:58.587340
8728,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6805 Wood Hollow Dr, # 2222",Austin,TX,78731,1.0,682,2022-01-12,Apartment,2.042,0.15,2022-01-18 00:44:58.587340
8729,2022-01-17,rentcast,tx106,tx1061a2-Signature,"7117 Wood Hollow Dr, Apt 1125",Austin,TX,78731,1.0,481,2021-11-11,Apartment,1.982,0.42,2022-01-18 00:44:58.587340
8730,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6805 Wood Hollow Dr, # 1223",Austin,TX,78731,1.0,705,2022-01-12,Apartment,2.052,0.15,2022-01-18 00:44:58.587340
8731,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6805 Wood Hollow Dr, # 1366",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.892,0.15,2022-01-18 00:44:58.587340
8732,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6805 Wood Hollow Dr, # 1361",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.882,0.15,2022-01-18 00:44:58.587340
8733,2022-01-17,rentcast,tx106,tx1061a2-Signature,"3622 Far West Blvd, Unit 1440",Austin,TX,78731,1.0,750,2021-09-16,Apartment,1.222,0.35,2022-01-18 00:44:58.587340
8734,2022-01-17,rentcast,tx106,tx1061a2-Signature,"3545 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2021-12-01,Multi-Family,1.802,0.1,2022-01-18 00:44:58.587340
8735,2022-01-17,rentcast,tx106,tx1061a2-Signature,"3601 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2022-01-03,Multi-Family,1.552,0.12,2022-01-18 00:44:58.587340
8736,2022-01-17,rentcast,tx106,tx1061a2-Signature,"3601 N Hills Dr, Apt B",Austin,TX,78731,1.5,"1,000",2021-12-13,Multi-Family,1.702,0.12,2022-01-18 00:44:58.587340
8737,2022-01-17,rentcast,tx106,tx1061a2-Signature,6800 Austin Center Blvd,Austin,TX,78731,,,2022-01-12,Single Family,,0.3,2022-01-18 00:44:58.587340
8738,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6800 Austin Center Blvd, Apt 732",Austin,TX,78731,1.0,992,2022-01-12,Apartment,2.222,0.3,2022-01-18 00:44:58.587340
8739,2022-01-17,rentcast,tx106,tx1061a2-Signature,"6800 Austin Center Blvd, Apt 1262",Austin,TX,78731,1.0,992,2022-01-12,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8740,2022-01-17,rentcast,tx106,tx1061a3-Classic,"3523 N Hills Dr, Unit 958",Austin,TX,78731,1.0,653,2021-09-16,Apartment,1.522,0.03,2022-01-18 00:44:58.587340
8741,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6811 Wood Hollow Dr, Unit 1770",Austin,TX,78731,1.0,626,2021-09-16,Apartment,1.672,0.1,2022-01-18 00:44:58.587340
8742,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6805 Wood Hollow Dr, # 2336",Austin,TX,78731,1.0,626,2021-12-30,Apartment,1.782,0.15,2022-01-18 00:44:58.587340
8743,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6805 Wood Hollow Dr, # 1146",Austin,TX,78731,1.0,618,2022-01-12,Apartment,2.292,0.15,2022-01-18 00:44:58.587340
8744,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6805 Wood Hollow Dr, # 1342",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.192,0.15,2022-01-18 00:44:58.587340
8745,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6805 Wood Hollow Dr, # 1336",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.262,0.15,2022-01-18 00:44:58.587340
8746,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6805 Wood Hollow Dr, # 2222",Austin,TX,78731,1.0,682,2022-01-12,Apartment,2.042,0.15,2022-01-18 00:44:58.587340
8747,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6805 Wood Hollow Dr, # 1223",Austin,TX,78731,1.0,705,2022-01-12,Apartment,2.052,0.15,2022-01-18 00:44:58.587340
8748,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6805 Wood Hollow Dr, # 1366",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.892,0.15,2022-01-18 00:44:58.587340
8749,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6805 Wood Hollow Dr, # 1361",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.882,0.15,2022-01-18 00:44:58.587340
8750,2022-01-17,rentcast,tx106,tx1061a3-Classic,"7117 Wood Hollow Dr, Apt 414",Austin,TX,78731,1.0,611,2021-11-11,Apartment,1.872,0.42,2022-01-18 00:44:58.587340
8751,2022-01-17,rentcast,tx106,tx1061a3-Classic,"3622 Far West Blvd, Unit 1440",Austin,TX,78731,1.0,750,2021-09-16,Apartment,1.222,0.35,2022-01-18 00:44:58.587340
8752,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6720 Wood Holw, /Far W Unit 1638",Austin,TX,78731,1.0,481,2021-09-16,Apartment,1.862,0.08,2022-01-18 00:44:58.587340
8753,2022-01-17,rentcast,tx106,tx1061a3-Classic,"7117 Wood Hollow Dr, Apt 1125",Austin,TX,78731,1.0,481,2021-11-11,Apartment,1.982,0.42,2022-01-18 00:44:58.587340
8754,2022-01-17,rentcast,tx106,tx1061a3-Classic,"3545 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2021-12-01,Multi-Family,1.802,0.1,2022-01-18 00:44:58.587340
8755,2022-01-17,rentcast,tx106,tx1061a3-Classic,"3601 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2022-01-03,Multi-Family,1.552,0.12,2022-01-18 00:44:58.587340
8756,2022-01-17,rentcast,tx106,tx1061a3-Classic,"3601 N Hills Dr, Apt B",Austin,TX,78731,1.5,"1,000",2021-12-13,Multi-Family,1.702,0.12,2022-01-18 00:44:58.587340
8757,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6800 Austin Center Blvd, Apt 732",Austin,TX,78731,1.0,992,2022-01-12,Apartment,2.222,0.3,2022-01-18 00:44:58.587340
8758,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6800 Austin Center Blvd, Apt 1262",Austin,TX,78731,1.0,992,2022-01-12,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8759,2022-01-17,rentcast,tx106,tx1061a3-Classic,"6800 Austin Center Blvd, Apt 1432",Austin,TX,78731,1.0,992,2022-01-11,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8760,2022-01-17,rentcast,tx106,tx1061a3-Signature,"3523 N Hills Dr, Unit 958",Austin,TX,78731,1.0,653,2021-09-16,Apartment,1.522,0.03,2022-01-18 00:44:58.587340
8761,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6811 Wood Hollow Dr, Unit 1770",Austin,TX,78731,1.0,626,2021-09-16,Apartment,1.672,0.1,2022-01-18 00:44:58.587340
8762,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6805 Wood Hollow Dr, # 2336",Austin,TX,78731,1.0,626,2021-12-30,Apartment,1.782,0.15,2022-01-18 00:44:58.587340
8763,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6805 Wood Hollow Dr, # 1146",Austin,TX,78731,1.0,618,2022-01-12,Apartment,2.292,0.15,2022-01-18 00:44:58.587340
8764,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6805 Wood Hollow Dr, # 1342",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.192,0.15,2022-01-18 00:44:58.587340
8765,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6805 Wood Hollow Dr, # 1336",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.262,0.15,2022-01-18 00:44:58.587340
8766,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6805 Wood Hollow Dr, # 2222",Austin,TX,78731,1.0,682,2022-01-12,Apartment,2.042,0.15,2022-01-18 00:44:58.587340
8767,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6805 Wood Hollow Dr, # 1223",Austin,TX,78731,1.0,705,2022-01-12,Apartment,2.052,0.15,2022-01-18 00:44:58.587340
8768,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6805 Wood Hollow Dr, # 1366",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.892,0.15,2022-01-18 00:44:58.587340
8769,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6805 Wood Hollow Dr, # 1361",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.882,0.15,2022-01-18 00:44:58.587340
8770,2022-01-17,rentcast,tx106,tx1061a3-Signature,"7117 Wood Hollow Dr, Apt 414",Austin,TX,78731,1.0,611,2021-11-11,Apartment,1.872,0.42,2022-01-18 00:44:58.587340
8771,2022-01-17,rentcast,tx106,tx1061a3-Signature,"3622 Far West Blvd, Unit 1440",Austin,TX,78731,1.0,750,2021-09-16,Apartment,1.222,0.35,2022-01-18 00:44:58.587340
8772,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6720 Wood Holw, /Far W Unit 1638",Austin,TX,78731,1.0,481,2021-09-16,Apartment,1.862,0.08,2022-01-18 00:44:58.587340
8773,2022-01-17,rentcast,tx106,tx1061a3-Signature,"7117 Wood Hollow Dr, Apt 1125",Austin,TX,78731,1.0,481,2021-11-11,Apartment,1.982,0.42,2022-01-18 00:44:58.587340
8774,2022-01-17,rentcast,tx106,tx1061a3-Signature,"3545 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2021-12-01,Multi-Family,1.802,0.1,2022-01-18 00:44:58.587340
8775,2022-01-17,rentcast,tx106,tx1061a3-Signature,"3601 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2022-01-03,Multi-Family,1.552,0.12,2022-01-18 00:44:58.587340
8776,2022-01-17,rentcast,tx106,tx1061a3-Signature,"3601 N Hills Dr, Apt B",Austin,TX,78731,1.5,"1,000",2021-12-13,Multi-Family,1.702,0.12,2022-01-18 00:44:58.587340
8777,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6800 Austin Center Blvd, Apt 732",Austin,TX,78731,1.0,992,2022-01-12,Apartment,2.222,0.3,2022-01-18 00:44:58.587340
8778,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6800 Austin Center Blvd, Apt 1262",Austin,TX,78731,1.0,992,2022-01-12,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8779,2022-01-17,rentcast,tx106,tx1061a3-Signature,"6800 Austin Center Blvd, Apt 1432",Austin,TX,78731,1.0,992,2022-01-11,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8780,2022-01-17,rentcast,tx106,tx1061a4-Classic,"3523 N Hills Dr, Unit 958",Austin,TX,78731,1.0,653,2021-09-16,Apartment,1.522,0.03,2022-01-18 00:44:58.587340
8781,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6811 Wood Hollow Dr, Unit 1770",Austin,TX,78731,1.0,626,2021-09-16,Apartment,1.672,0.1,2022-01-18 00:44:58.587340
8782,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6805 Wood Hollow Dr, # 2336",Austin,TX,78731,1.0,626,2021-12-30,Apartment,1.782,0.15,2022-01-18 00:44:58.587340
8783,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6805 Wood Hollow Dr, # 2222",Austin,TX,78731,1.0,682,2022-01-12,Apartment,2.042,0.15,2022-01-18 00:44:58.587340
8784,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6805 Wood Hollow Dr, # 1146",Austin,TX,78731,1.0,618,2022-01-12,Apartment,2.292,0.15,2022-01-18 00:44:58.587340
8785,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6805 Wood Hollow Dr, # 1342",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.192,0.15,2022-01-18 00:44:58.587340
8786,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6805 Wood Hollow Dr, # 1336",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.262,0.15,2022-01-18 00:44:58.587340
8787,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6805 Wood Hollow Dr, # 1223",Austin,TX,78731,1.0,705,2022-01-12,Apartment,2.052,0.15,2022-01-18 00:44:58.587340
8788,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6805 Wood Hollow Dr, # 1366",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.892,0.15,2022-01-18 00:44:58.587340
8789,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6805 Wood Hollow Dr, # 1361",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.882,0.15,2022-01-18 00:44:58.587340
8790,2022-01-17,rentcast,tx106,tx1061a4-Classic,"7117 Wood Hollow Dr, Apt 414",Austin,TX,78731,1.0,611,2021-11-11,Apartment,1.872,0.42,2022-01-18 00:44:58.587340
8791,2022-01-17,rentcast,tx106,tx1061a4-Classic,"3622 Far West Blvd, Unit 1440",Austin,TX,78731,1.0,750,2021-09-16,Apartment,1.222,0.35,2022-01-18 00:44:58.587340
8792,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6720 Wood Holw, /Far W Unit 1638",Austin,TX,78731,1.0,481,2021-09-16,Apartment,1.862,0.08,2022-01-18 00:44:58.587340
8793,2022-01-17,rentcast,tx106,tx1061a4-Classic,"3545 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2021-12-01,Multi-Family,1.802,0.1,2022-01-18 00:44:58.587340
8794,2022-01-17,rentcast,tx106,tx1061a4-Classic,"3601 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2022-01-03,Multi-Family,1.552,0.12,2022-01-18 00:44:58.587340
8795,2022-01-17,rentcast,tx106,tx1061a4-Classic,"3601 N Hills Dr, Apt B",Austin,TX,78731,1.5,"1,000",2021-12-13,Multi-Family,1.702,0.12,2022-01-18 00:44:58.587340
8796,2022-01-17,rentcast,tx106,tx1061a4-Classic,"7117 Wood Hollow Dr, Apt 1125",Austin,TX,78731,1.0,481,2021-11-11,Apartment,1.982,0.42,2022-01-18 00:44:58.587340
8797,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6800 Austin Center Blvd, Apt 732",Austin,TX,78731,1.0,992,2022-01-12,Apartment,2.222,0.3,2022-01-18 00:44:58.587340
8798,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6800 Austin Center Blvd, Apt 1262",Austin,TX,78731,1.0,992,2022-01-12,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8799,2022-01-17,rentcast,tx106,tx1061a4-Classic,"6800 Austin Center Blvd, Apt 1432",Austin,TX,78731,1.0,992,2022-01-11,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8800,2022-01-17,rentcast,tx106,tx1061a4-Signature,"3523 N Hills Dr, Unit 958",Austin,TX,78731,1.0,653,2021-09-16,Apartment,1.522,0.03,2022-01-18 00:44:58.587340
8801,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6811 Wood Hollow Dr, Unit 1770",Austin,TX,78731,1.0,626,2021-09-16,Apartment,1.672,0.1,2022-01-18 00:44:58.587340
8802,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6805 Wood Hollow Dr, # 2336",Austin,TX,78731,1.0,626,2021-12-30,Apartment,1.782,0.15,2022-01-18 00:44:58.587340
8803,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6805 Wood Hollow Dr, # 2222",Austin,TX,78731,1.0,682,2022-01-12,Apartment,2.042,0.15,2022-01-18 00:44:58.587340
8804,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6805 Wood Hollow Dr, # 1146",Austin,TX,78731,1.0,618,2022-01-12,Apartment,2.292,0.15,2022-01-18 00:44:58.587340
8805,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6805 Wood Hollow Dr, # 1342",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.192,0.15,2022-01-18 00:44:58.587340
8806,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6805 Wood Hollow Dr, # 1336",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.262,0.15,2022-01-18 00:44:58.587340
8807,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6805 Wood Hollow Dr, # 1223",Austin,TX,78731,1.0,705,2022-01-12,Apartment,2.052,0.15,2022-01-18 00:44:58.587340
8808,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6805 Wood Hollow Dr, # 1366",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.892,0.15,2022-01-18 00:44:58.587340
8809,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6805 Wood Hollow Dr, # 1361",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.882,0.15,2022-01-18 00:44:58.587340
8810,2022-01-17,rentcast,tx106,tx1061a4-Signature,"7117 Wood Hollow Dr, Apt 414",Austin,TX,78731,1.0,611,2021-11-11,Apartment,1.872,0.42,2022-01-18 00:44:58.587340
8811,2022-01-17,rentcast,tx106,tx1061a4-Signature,"3622 Far West Blvd, Unit 1440",Austin,TX,78731,1.0,750,2021-09-16,Apartment,1.222,0.35,2022-01-18 00:44:58.587340
8812,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6720 Wood Holw, /Far W Unit 1638",Austin,TX,78731,1.0,481,2021-09-16,Apartment,1.862,0.08,2022-01-18 00:44:58.587340
8813,2022-01-17,rentcast,tx106,tx1061a4-Signature,"3545 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2021-12-01,Multi-Family,1.802,0.1,2022-01-18 00:44:58.587340
8814,2022-01-17,rentcast,tx106,tx1061a4-Signature,"3601 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2022-01-03,Multi-Family,1.552,0.12,2022-01-18 00:44:58.587340
8815,2022-01-17,rentcast,tx106,tx1061a4-Signature,"3601 N Hills Dr, Apt B",Austin,TX,78731,1.5,"1,000",2021-12-13,Multi-Family,1.702,0.12,2022-01-18 00:44:58.587340
8816,2022-01-17,rentcast,tx106,tx1061a4-Signature,"7117 Wood Hollow Dr, Apt 1125",Austin,TX,78731,1.0,481,2021-11-11,Apartment,1.982,0.42,2022-01-18 00:44:58.587340
8817,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6800 Austin Center Blvd, Apt 732",Austin,TX,78731,1.0,992,2022-01-12,Apartment,2.222,0.3,2022-01-18 00:44:58.587340
8818,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6800 Austin Center Blvd, Apt 1262",Austin,TX,78731,1.0,992,2022-01-12,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8819,2022-01-17,rentcast,tx106,tx1061a4-Signature,"6800 Austin Center Blvd, Apt 1432",Austin,TX,78731,1.0,992,2022-01-11,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8820,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6805 Wood Hollow Dr, # 1223",Austin,TX,78731,1.0,705,2022-01-12,Apartment,2.052,0.15,2022-01-18 00:44:58.587340
8821,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6805 Wood Hollow Dr, # 1366",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.892,0.15,2022-01-18 00:44:58.587340
8822,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6805 Wood Hollow Dr, # 1361",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.882,0.15,2022-01-18 00:44:58.587340
8823,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6805 Wood Hollow Dr, # 2222",Austin,TX,78731,1.0,682,2022-01-12,Apartment,2.042,0.15,2022-01-18 00:44:58.587340
8824,2022-01-17,rentcast,tx106,tx1061a5-Classic,"3523 N Hills Dr, Unit 958",Austin,TX,78731,1.0,653,2021-09-16,Apartment,1.522,0.03,2022-01-18 00:44:58.587340
8825,2022-01-17,rentcast,tx106,tx1061a5-Classic,"3622 Far West Blvd, Unit 1440",Austin,TX,78731,1.0,750,2021-09-16,Apartment,1.222,0.35,2022-01-18 00:44:58.587340
8826,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6811 Wood Hollow Dr, Unit 1770",Austin,TX,78731,1.0,626,2021-09-16,Apartment,1.672,0.1,2022-01-18 00:44:58.587340
8827,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6805 Wood Hollow Dr, # 2336",Austin,TX,78731,1.0,626,2021-12-30,Apartment,1.782,0.15,2022-01-18 00:44:58.587340
8828,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6805 Wood Hollow Dr, # 1146",Austin,TX,78731,1.0,618,2022-01-12,Apartment,2.292,0.15,2022-01-18 00:44:58.587340
8829,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6805 Wood Hollow Dr, # 1342",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.192,0.15,2022-01-18 00:44:58.587340
8830,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6805 Wood Hollow Dr, # 1336",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.262,0.15,2022-01-18 00:44:58.587340
8831,2022-01-17,rentcast,tx106,tx1061a5-Classic,"7117 Wood Hollow Dr, Apt 414",Austin,TX,78731,1.0,611,2021-11-11,Apartment,1.872,0.42,2022-01-18 00:44:58.587340
8832,2022-01-17,rentcast,tx106,tx1061a5-Classic,"3545 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2021-12-01,Multi-Family,1.802,0.1,2022-01-18 00:44:58.587340
8833,2022-01-17,rentcast,tx106,tx1061a5-Classic,"3601 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2022-01-03,Multi-Family,1.552,0.12,2022-01-18 00:44:58.587340
8834,2022-01-17,rentcast,tx106,tx1061a5-Classic,"3601 N Hills Dr, Apt B",Austin,TX,78731,1.5,"1,000",2021-12-13,Multi-Family,1.702,0.12,2022-01-18 00:44:58.587340
8835,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6800 Austin Center Blvd, Apt 732",Austin,TX,78731,1.0,992,2022-01-12,Apartment,2.222,0.3,2022-01-18 00:44:58.587340
8836,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6800 Austin Center Blvd, Apt 1262",Austin,TX,78731,1.0,992,2022-01-12,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8837,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6800 Austin Center Blvd, Apt 1432",Austin,TX,78731,1.0,992,2022-01-11,Apartment,1.982,0.3,2022-01-18 00:44:58.587340
8838,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6720 Wood Holw, /Far W Unit 1638",Austin,TX,78731,1.0,481,2021-09-16,Apartment,1.862,0.08,2022-01-18 00:44:58.587340
8839,2022-01-17,rentcast,tx106,tx1061a5-Classic,"6820 Austin Center Blvd, Unit 1432",Austin,TX,78731,1.0,992,2021-09-16,Townhouse,2.082,0.3,2022-01-18 00:44:58.587340
8840,2022-01-17,rentcast,tx106,tx1061a5-Premium,"6805 Wood Hollow Dr, # 1223",Austin,TX,78731,1.0,705,2022-01-12,Apartment,2.052,0.15,2022-01-18 00:44:58.587340
8841,2022-01-17,rentcast,tx106,tx1061a5-Premium,"6805 Wood Hollow Dr, # 1366",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.892,0.15,2022-01-18 00:44:58.587340
8842,2022-01-17,rentcast,tx106,tx1061a5-Premium,"6805 Wood Hollow Dr, # 1361",Austin,TX,78731,1.0,705,2021-12-30,Apartment,1.882,0.15,2022-01-18 00:44:58.587340
8843,2022-01-17,rentcast,tx106,tx1061a5-Premium,"6805 Wood Hollow Dr, # 2222",Austin,TX,78731,1.0,682,2022-01-12,Apartment,2.042,0.15,2022-01-18 00:44:58.587340
8844,2022-01-17,rentcast,tx106,tx1061a5-Premium,"3523 N Hills Dr, Unit 958",Austin,TX,78731,1.0,653,2021-09-16,Apartment,1.522,0.03,2022-01-18 00:44:58.587340
8845,2022-01-17,rentcast,tx106,tx1061a5-Premium,"3622 Far West Blvd, Unit 1440",Austin,TX,78731,1.0,750,2021-09-16,Apartment,1.222,0.35,2022-01-18 00:44:58.587340
8846,2022-01-17,rentcast,tx106,tx1061a5-Premium,"6811 Wood Hollow Dr, Unit 1770",Austin,TX,78731,1.0,626,2021-09-16,Apartment,1.672,0.1,2022-01-18 00:44:58.587340
8847,2022-01-17,rentcast,tx106,tx1061a5-Premium,"6805 Wood Hollow Dr, # 2336",Austin,TX,78731,1.0,626,2021-12-30,Apartment,1.782,0.15,2022-01-18 00:44:58.587340
8848,2022-01-17,rentcast,tx106,tx1061a5-Premium,"6805 Wood Hollow Dr, # 1146",Austin,TX,78731,1.0,618,2022-01-12,Apartment,2.292,0.15,2022-01-18 00:44:58.587340
8849,2022-01-17,rentcast,tx106,tx1061a5-Premium,"6805 Wood Hollow Dr, # 1342",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.192,0.15,2022-01-18 00:44:58.587340
8850,2022-01-17,rentcast,tx106,tx1061a5-Premium,"6805 Wood Hollow Dr, # 1336",Austin,TX,78731,1.0,618,2021-12-30,Apartment,2.262,0.15,2022-01-18 00:44:58.587340
8851,2022-01-17,rentcast,tx106,tx1061a5-Premium,"7117 Wood Hollow Dr, Apt 414",Austin,TX,78731,1.0,611,2021-11-11,Apartment,1.872,0.42,2022-01-18 00:44:58.587340
8852,2022-01-17,rentcast,tx106,tx1061a5-Premium,"3545 N Hills Dr, Apt C",Austin,TX,78731,1.5,"1,000",2021-12-01,Multi-Family,1.802,0.1,2022-01-18 00:44:58.587340
